Deelnemer ID,Nummer,Spotify ID,Artiest,Stemming begin,Energie begin,Gevoel begin,Aan het studeren,Studietaak,Muziek tijdens studeren,Moeilijkheid studie,Reden focus,Stemming later,Energie later,Gevoel later,track_id,track_genre,energy,valence,tempo,danceability,popularity,Stemmingsverschil,Energieverschil,_bronrij
3156,Warriors,spotify:track:6Q2JimwoGgG5W9HdmH1hmq,Imagine Dragons,2.0,-1.0,Happy,No,,,,,2.0,1.0,Delighted,1sWeSMifj6Z6kZyI6z3bRc,rock,0.851,0.309,78.086,0.365,75.0,0.0,2.0,230
3156,Start Menu,spotify:track:5pb39nk7Wr8e0aMQ6VUdlr,Toby Fox,2.0,-1.0,Tired,No,,,,,,,,,,,,,,,,,231
3156,Heartache,spotify:track:2bvbLvGD7YnS4Nhf9E4hUl,Toby Fox,2.0,-1.0,Lazy,No,,,,,2.0,0.0,Content,,,,,,,,0.0,1.0,232
3156,Jaiden Stylez - Alive [Lyrics],spotify:local:::Jaiden+Stylez+-+Alive+%5BLyrics%5D:180,,2.0,1.0,Motivated,No,,,,,,,,,,,,,,,,,233
3156,Lay All Your Love on Me,spotify:local:ABBA:Gold%3A+Greatest+Hits:Lay+All+Your+Love+on+Me:314,ABBA,1.0,0.0,Neutral,No,,,,,1.0,0.0,Motivated,4euAGZTszWPrriggYK0HG9,swedish,0.727,0.71,133.481,0.678,74.0,0.0,0.0,234
3156,Lay All Your Love on Me,spotify:local:ABBA:Gold%3A+Greatest+Hits:Lay+All+Your+Love+on+Me:314,ABBA,1.0,0.0,Neutral,No,,,,,1.0,0.0,Motivated,2245x0g1ft0HC7sf79zbYN,swedish,0.701,0.58,133.0,0.695,72.0,0.0,0.0,234
3156,PLS&TY - Run Wild,spotify:local:::PLS%26TY+-+Run+Wild:212,,2.0,0.0,Neutral,No,,,,,,,,,,,,,,,,,235
3156,Pluto x ye. - Feel The Fire (Egzod Remix).mp3,spotify:local:::Pluto+x+ye.+-+Feel+The+Fire+%28Egzod+Remix%29.mp3:198,,2.0,-1.0,Lazy,No,,,,,,,,,,,,,,,,,236
3156,Pokemon Battle Theme - Dubstep Remix,spotify:local:Dubstep+Hitz::Pokemon+Battle+Theme+-+Dubstep+Remix:200,Dubstep Hitz,1.0,0.0,Neutral,No,,,,,,,,,,,,,,,,,237
3156,Say So,spotify:local:Doja+Cat:Say+So:Say+So:234,Doja Cat,,,,,,,,,,,,3Dv1eDb0MEgF93GpLXlucZ,dance,0.673,0.779,110.962,0.787,79.0,,,238
3156,,,,,,,,,,,,,,,,,,,,,,,,239
3156,Warriors,spotify:track:6Q2JimwoGgG5W9HdmH1hmq,Imagine Dragons,2.0,0.0,Content,No,,,,,1.0,-1.0,Tired,1sWeSMifj6Z6kZyI6z3bRc,rock,0.851,0.309,78.086,0.365,75.0,-1.0,-1.0,240
3156,Heartache,spotify:track:2bvbLvGD7YnS4Nhf9E4hUl,Toby Fox,1.0,1.0,Calm,No,,,,,,,,,,,,,,,,,241
3156,Metal Crusher,spotify:track:6ZT36tXEKY2vvTCuNK4fi1,Toby Fox,1.0,-1.0,Lazy,No,,,,,2.0,0.0,Content,,,,,,,,1.0,1.0,242
3156,Broken Record,spotify:track:2eQeO6nn2hMaMECtoWMT6y,Krewella,2.0,0.0,Calm,No,,,,,2.0,1.0,Happy,2eQeO6nn2hMaMECtoWMT6y,dubstep,0.785,0.229,170.071,0.44,38.0,0.0,1.0,243
3156,Surrender The Throne,spotify:track:6609cCUb8ayZkTUvkJ03Rm,Krewella,,,,,,,,,,,,,,,,,,,,,244
3156,Surrender The Throne,spotify:track:6609cCUb8ayZkTUvkJ03Rm,Krewella,1.0,-1.0,Tired,No,,,,,,,,,,,,,,,,,245
3156,Broken Record,spotify:track:2eQeO6nn2hMaMECtoWMT6y,Krewella,2.0,-1.0,Curious,No,,,,,,,,2eQeO6nn2hMaMECtoWMT6y,dubstep,0.785,0.229,170.071,0.44,38.0,,,246
3156,No Lullaby,spotify:track:7MwyCLXQ2OH3NAfz7ct0rE,SIAMES,-1.0,0.0,Frustrated,No,,,,,,,,,,,,,,,,,247
3156,Beggars,spotify:track:0UBgJMgfxiIsuL9zfiEuKn,Krewella,1.0,0.0,Happy,Yes,Computer programming,Yes,1.0,0.0,,,,,,,,,,,,,248
3156,Can't Forget You,spotify:track:3v8mNKreR6M4QvyeYQgkC1,Krewella,,,,,,,,,,,,,,,,,,,,,249
3156,,,,1.0,-1.0,Bored,Yes,Maths / arithmetics,Yes,1.0,0.0,,,,,,,,,,,,,250
3156,Beggars,spotify:track:0UBgJMgfxiIsuL9zfiEuKn,Krewella,1.0,0.0,Calm,Yes,Maths / arithmetics,Yes,1.0,0.0,,,,,,,,,,,,,251
3156,,,,1.0,-1.0,Neutral,No,,,,,1.0,-1.0,Tired,,,,,,,,0.0,0.0,252
3156,Remember Me for Centuries,spotify:track:677Xq7U2XXtpd3LbzyKoG2,Djniqomusic,1.0,1.0,Hopeful,No,,,,,2.0,1.0,Calm,,,,,,,,1.0,0.0,253
3156,BLACKPINK - 'How You Like That' DANCE PERFORMANCE VIDEO,spotify:local:::BLACKPINK+-+%27How+You+Like+That%27+DANCE+PERFORMANCE+VIDEO:180,,1.0,-1.0,Hungry,No,,,,,,,,,,,,,,,,,254
3156,No Regrets (feat. Krewella),spotify:track:58hjBuGWj43LQ6WjN3ZQAK,KSHMR,2.0,0.0,Content,No,,,,,1.0,0.0,Calm,,,,,,,,-1.0,0.0,255
3156,Savant - Mother Russia (free),spotify:local:::Savant+-+Mother+Russia+%28free%29:206,,,,,,,,,,,,,,,,,,,,,,256
3156,Savant - Mother Russia (free),spotify:local:::Savant+-+Mother+Russia+%28free%29:206,,1.0,0.0,Neutral,No,,,,,,,,,,,,,,,,,257
3156,,,,1.0,0.0,Bored,No,,,,,,,,,,,,,,,,,258
3156,Enemy - From the series Arcane League of Legends,spotify:track:5UlnuulVAVmmesw4VzqHdG,Imagine Dragons,0.0,0.0,Other...,,,,,,,,,5UlnuulVAVmmesw4VzqHdG,rock,0.745,0.52,77.029,0.722,80.0,,,259
3156,,,,1.0,-1.0,Calm,No,,,,,,,,,,,,,,,,,260
3156,Dizzy,spotify:track:5MxLy1RM6bGy1TK1eba4Ts,MISSIO,1.0,-1.0,Tired,No,,,,,,,,,,,,,,,,,261
3156,,,,2.0,1.0,Delighted,No,,,,,,,,,,,,,,,,,262
3156,,,,2.0,0.0,Nostalgic,No,,,,,,,,,,,,,,,,,263
3156,,,,1.0,0.0,Motivated,No,,,,,,,,,,,,,,,,,264
3156,,,,1.0,-1.0,Lazy,No,,,,,,,,,,,,,,,,,265
3156,Beggars,,Krewella feat. DISKORD,2.0,-1.0,Tired,No,,,,,,,,,,,,,,,,,266
3156,Darkside,,grandson,1.0,-1.0,Tired,No,,,,,,,,3JyvSSU0VnlMUsQckyEVfX,alt-rock,0.701,0.18,76.918,0.497,62.0,,,267
3156,,,,1.0,-1.0,Hopeful,Yes,Computer programming,Yes,0.0,1.0,,,,,,,,,,,,,268
3156,Lone Digger (Vaporwave),,Caravan Palace,1.0,-1.0,Neutral,No,,,,,,,,,,,,,,,,,269
3156,Midnight,,Caravan Palace,-1.0,0.0,Unwell,No,,,,,,,,,,,,,,,,,270
3156,,,,2.0,0.0,Lazy,No,,,,,,,,,,,,,,,,,271
3156,Midnight,,Caravan Palace,-1.0,-1.0,Unwell,No,,,,,,,,,,,,,,,,,272
3156,,,,1.0,0.0,Hopeful,Yes,Computer programming,Yes,1.0,0.0,,,,,,,,,,,,,273
3156,Mother Russia,,Savant,1.0,-1.0,Unwell,No,,,,,,,,,,,,,,,,,274
3156,,,,1.0,-1.0,Tired,Yes,Computer programming,Yes,-1.0,0.0,,,,,,,,,,,,,275
3156,Bring Me To Life (Teminite & The Arcturians Remix,,Evanescence,,,,,,,,,,,,,,,,,,,,,276
3156,,,,0.0,0.0,Annoyed,Yes,Computer programming,Yes,-1.0,0.0,,,,,,,,,,,,,277
3226,,,,0.0,-1.0,Lazy,Yes,"Writing an assignment (e.g., essay)",Yes,1.0,1.0,,,,,,,,,,,,,278
3226,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,1.0,1.0,Motivated,Yes,"Writing an assignment (e.g., essay)",Yes,1.0,1.0,,,,1dGr1c8CrMLDpV6mPbImSI,pop,0.543,0.453,68.534,0.359,85.0,,,279
